id;text;date;likes;reposts;comments;views;url;topic
-220736078_16895;"☁ˎˊ˗ Погода не радует? Это повод зайти в Полку чудес ☁ 
 
Совершай покупку на любую сумму, называй промокод «на чай» — и мы угощаем тебя чаем и вкусняшками 🍵🍪 
 
Потому что плохая погода — не причина грустить, а повод побаловать себя ˚‧｡⋆ 
 
꩜｡ В каких магазинах действует акция? 
✧ Москва — Артплей и Хлебозавод 
✧ Казань — ГУМ и Свита Холл 
✧ Самара — ТЦ Опера 
 
✧ Акция действует именно сегодня ✧ 
Ждём тебя! (・∀・)ノ";2026-04-14 09:00:01;23;1;3;861;https://vk.com/wall-220736078_16895;творчество
-220736078_16865;"посмотрим, что лежит в корзинке?

#полкачудес";2026-04-13 17:00:00;61;4;10;2235;https://vk.com/wall-220736078_16865;творчество
-220736078_16863;"мерчик в жёлто-оранжевых цветах 💛🍊

#полкачудес";2026-04-13 15:00:00;55;2;10;1793;https://vk.com/wall-220736078_16863;творчество
-220736078_16832;"стикерпаки, идеально подходящие для оформления блокнотов или чехлов⟡

#полкачудес";2026-04-12 17:00:00;52;1;8;1858;https://vk.com/wall-220736078_16832;творчество
-220736078_16830;"подборка мерчика в красном цвете 🍎

#полкачудес
#хлебозавод";2026-04-12 15:00:00;82;2;9;2740;https://vk.com/wall-220736078_16830;творчество
-102945113_55770;НАЙДИ ОТЛИЧИЯ И РАСКРАСЬ;2026-04-15 11:10:46;4;5;0;597;https://vk.com/wall-102945113_55770;творчество
-102945113_55768;АППЛИКАЦИИ ИЗ КРУП И СЕМЯН;2026-04-15 10:03:41;4;2;0;669;https://vk.com/wall-102945113_55768;творчество
-102945113_55767;"В школьном чате MAX сегодня утром мамы не могли смотреть без слёз. Фото ребёнка с разбитой губой — и подпись, от которой мороз по коже.

«Мой сын терпел это целый год. Больше молчать не буду. Если школа не примет меры — иду в прокуратуру». Год. Целый год.

Сначала это были «просто шутки». Потом — подножки в коридоре. Потом исчезла куртка. Учителя пожимали плечами. Одноклассники смеялись. Ребёнок терпел и молчал.

А на прошлой неделе трое зажали его у раздевалки. Один держал рюкзак. Второй снимал";2026-04-15 08:57:58;21;15;0;1469;https://vk.com/wall-102945113_55767;творчество
-102945113_55766;ВЕСЕННЯЯ ЦВЕТОЧНАЯ АППЛИКАЦИЯ. ШАБЛОН;2026-04-15 06:51:56;69;69;0;6844;https://vk.com/wall-102945113_55766;творчество
-102945113_55765;ПОДЕЛКИ ИЗ КРЫШЕК;2026-04-14 21:51:53;6;4;0;2502;https://vk.com/wall-102945113_55765;творчество
-102945113_55762;ПРАЗДНИЧНАЯ ОТКРЫТКА НА ДЕНЬ РОЖДЕНИЯ;2026-04-14 18:52:43;13;9;0;2812;https://vk.com/wall-102945113_55762;творчество
-102945113_55761;АППЛИКАЦИЯ «ГРУЗОВИК»;2026-04-14 12:51:58;21;16;0;4448;https://vk.com/wall-102945113_55761;творчество
-102945113_55759;ОТКРЫТКИ К 9 МАЯ;2026-04-14 06:51:21;33;38;0;8054;https://vk.com/wall-102945113_55759;творчество
-102945113_55758;УЧИМСЯ РИСОВАТЬ СОБАКУ;2026-04-14 05:27:20;23;31;0;4233;https://vk.com/wall-102945113_55758;творчество
-220751482_10651;Яблоко. Раскраска - мозаика. Создавайте свои узоры;2026-04-15 10:31:00;5;8;0;668;https://vk.com/wall-220751482_10651;творчество
-220751482_10649;Открытка к празднику 9 мая. Фронтовое письмо;2026-04-15 07:44:00;17;35;0;2635;https://vk.com/wall-220751482_10649;творчество
-220751482_10648;"Директор закрыла дверь и сказала тихо: «Оля, тебя попросят уйти. Готовься»

Пятница. Одиннадцать вечера.

Сын спит. Муж гремит посудой на кухне. Ольга Серёгина — учитель начальных классов с пятнадцатилетним стажем лежит в темноте и смотрит в потолок.

Телефон на груди. Экран гаснет. Снова загорается.

Уведомление из учительской группы. Скриншот. Из родительского чата 3 «Б».

Она открывает и перестаёт дышать.

Мама Кирилла написала ровно в 22:47: «Мой сын читает как умственно отсталый. Прошло пол";2026-04-15 05:50:00;4;1;0;4126;https://vk.com/wall-220751482_10648;творчество
-220751482_10647;Объемная поделка из бумаги ко Дню Земли;2026-04-14 22:09:45;26;44;0;3278;https://vk.com/wall-220751482_10647;творчество
-220751482_10646;Волшебный домик. Аппликация из ватных дисков или пластилина;2026-04-14 19:02:00;72;85;0;8046;https://vk.com/wall-220751482_10646;творчество
-220751482_10645;Птичка на веточке. Простая в исполнении аппликация;2026-04-14 15:19:00;28;25;0;3459;https://vk.com/wall-220751482_10645;творчество
-220751482_10643;Динозаврик. Поделка из бумаги для детей;2026-04-14 11:04:00;62;80;0;6047;https://vk.com/wall-220751482_10643;творчество
-220751482_10642;Карусель. Поделка с использованием бумажного стаканчика;2026-04-14 07:48:00;118;200;0;16047;https://vk.com/wall-220751482_10642;творчество
-220751482_10641;Лягушка- веселушка. Поделка из бумажной тарелки;2026-04-13 18:45:00;44;14;0;4945;https://vk.com/wall-220751482_10641;творчество
-220751482_10640;Зайчик с морковкой. Идея для забавной аппликации или поделки из фетра.;2026-04-13 15:26:00;73;73;0;9033;https://vk.com/wall-220751482_10640;творчество
-211522250_2837;"26 апреля продолжаем цикл концертов «Французская весна» вместе с МАСМ — Московским ансамблем современной музыки. Слушаем представителей импрессионизма, послевоенного авангарда и спектральной школы: Клода Дебюсси, Оливье Мессиана, Яниса Ксенакиса, Пьера Булеза и Тристана Мюрая. 

Нас ждут разные эстетические и стилистические направления, объединенные необычным тембром, прихотливой ритмикой, уникальным гармоническим языком и вниманием к деталям письма. 

25 апреля / 17:00
Билеты: https://pro-pered";2026-04-14 16:38:07;12;2;1;896;https://vk.com/wall-211522250_2837;творчество
-211522250_2835;"Каждый день все сильнее влюбляемся в переделкинскую весну

Фото: [id3266484|Марина Пальчик]";2026-04-13 17:51:19;121;18;0;5793;https://vk.com/wall-211522250_2835;творчество
-211522250_2833;"Космические, фантастические, антиутопические. Книги из списка «Переделкино рекомендует» 2024–2025 — о цене торжества науки и альтернативных реальностях.

▪️Альфа Центавра. Документальная поэма о космонавтах, которые не были в космосе
Александр Плотников
Поэма о космонавтах, которые отдали судьбы ради космоса, но так и не совершили ни одного полета. Или, как собака Лайка, не вернулись живыми. Книжный дебют режиссера и драматурга Александра Плотникова — попытка научить и научиться вниманию к уязви";2026-04-12 13:09:57;23;7;0;1927;https://vk.com/wall-211522250_2833;творчество
-211522250_2832;"18 апреля откроем прием заявок для участия в литературной резиденции фестиваля «Горький+» и Дома творчества Переделкино и проведем дискуссию о том, как сегодня звучит горьковское «На дне». 

Сто лет назад Максим Горький показал ночлежку как срез общества, где каждый — жертва обстоятельств и носитель своей правды. Но кто населяет «дно» в эпоху цифрового неравенства, прекариата, вытеснения в невидимость? Где сегодня проходит грань, за которой человек перестает быть частью «нормальной» жизни, и мож";2026-04-11 21:47:17;65;14;1;12466;https://vk.com/wall-211522250_2832;творчество
-211522250_2829;"У меня была бабушка, она носила маленькую бархатную шапочку; шапочка покрывала ее затылок и подвязывалась широкими бантами под подбородком. Я был убежден (мне было тогда семь лет), что такие шапочки характеризуют структуру бабушек. Мне не приходилось видеть других бабушек; я по своей бабушке строил модель бабушек всех времен и народов.
Позднее я узнал, что бабушка носила шапочку своей молодости.
Такие шапочки назывались когда-то «тока». Каждый человек задерживается в своем развитии на каком-то э";2026-04-10 18:02:44;48;10;1;3810;https://vk.com/wall-211522250_2829;творчество
-211522250_2828;"Это, как в прежние времена,
Сдвинула льдины и вздулась запруда.
Это поистине новое чудо,
Это, как прежде, снова весна.
Борис Пастернак

Синоптики обещают к выходным потепление и возвращение весны, а мы — литературные клубы, концерты, виниловые сеты, экскурсии и мастерские.

Билеты и регистрация — в афише на нашем сайте: https://pro-peredelkino.org/events";2026-04-09 18:39:19;44;8;0;8485;https://vk.com/wall-211522250_2828;творчество
-211522250_2827;"Центр современной культуры «Смена» и Дом творчества Переделкино запускают первую татарскую переводческую резиденцию в Москве. 

Проект продолжит серию мастерских «Смены» и Переделкина, которые ранее проходили в Казани, Свияжске и Выксе. С 2023 по 2025 год  участники переводили тексты немецких и норвежских авторов, путешествующих по Волге. А в 2025 году география проекта расширилась и резиденты отправились по маршруту Москва — Петушки — Владимир — Муром — Выкса, делая заметки в разных городах.

С";2026-04-09 14:14:13;23;1;0;1981;https://vk.com/wall-211522250_2827;творчество
-211522250_2824;"Проснись и пой!

Объявляем полную программу седьмого Reading Camp, который Дом творчества проводит совместно с The Blueprint с 17 по 19 апреля.

Темой апрельских выходных стала знакомая многим строчка из кинофильма «Джентльмены удачи». 

Будем встречать весну — время года, когда природа просыпается, птицы начинают петь громче (и мелодичнее), а мы испытываем радость пробуждения и мечтаем стать лучше. Прислушаемся к природе и себе. 

Поговорим о том, как авторы писали о природе в книгах XVIII–XX в";2026-04-08 15:44:18;37;2;2;3812;https://vk.com/wall-211522250_2824;творчество
-211522250_2817;"Сейчас съездили в Переделкино. Там Васин племянник с приятелем красят наши полы. Завтра начинают топить… На дворе тепло, но обещают еще холода. Во всех случаях к 1 мая надеемся переехать.

Лиля Брик, 20 апреля 1969 года
_________________________

Последние 15 лет своей жизни Лиля Брик жила в Переделкине и часто приходила к небольшому пруду на территории Дома творчества, который теперь носит ее имя.

19 апреля в городке писателей состоится предпремьерный показ первых двух эпизодов сериала «Лиля»,";2026-04-07 19:40:26;162;30;6;7161;https://vk.com/wall-211522250_2817;творчество
-211522250_2816;"12 апреля проведем виниловый клуб с композитором и художником Валерием Алаховым. 

Будем слушать специальный аудиовизуальный сет, посвященный теме космоса, — электронную и эмбиент-музыку, сопровождаемую видеорядом с космической эстетикой и архивными образами освоения Вселенной.

Валерий Алахов был в числе пионеров экспериментальной электронной сцены Ленинграда. В 1983 году он основал группу «Новые композиторы» — один из ключевых проектов ленинградского музыкального и художественного андеграунда ";2026-04-05 19:18:35;31;4;0;2459;https://vk.com/wall-211522250_2816;творчество
